shot_id,match_id,player,player_id,team,home_away,minute,result,xG,X,Y,shot_type,situation,last_action,player_assisted,date,home_team,away_team,Match,season
545669,21994,Sean Longstaff,7078,Newcastle United,away,40,BlockedShot,0.09467066079378128,0.9290000152587891,0.38599998474121094,RightFoot,OpenPlay,Dispossessed,,2023-10-28,Wolverhampton Wanderers,Newcastle United,Wolverhampton Wanderers v Newcastle United,2023
545670,21994,Bruno Guimarães,8327,Newcastle United,away,41,BlockedShot,0.02399202063679695,0.855999984741211,0.33,RightFoot,FromCorner,TakeOn,Joelinton,2023-10-28,Wolverhampton Wanderers,Newcastle United,Wolverhampton Wanderers v Newcastle United,2023
545671,21994,Callum Wilson,468,Newcastle United,away,48,Goal,0.7611688375473022,0.885,0.5,RightFoot,Penalty,Standard,,2023-10-28,Wolverhampton Wanderers,Newcastle United,Wolverhampton Wanderers v Newcastle United,2023
545672,21994,Joelinton,87,Newcastle United,away,51,SavedShot,0.07735829055309296,0.8209999847412109,0.485,RightFoot,OpenPlay,TakeOn,,2023-10-28,Wolverhampton Wanderers,Newcastle United,Wolverhampton Wanderers v Newcastle United,2023
545676,21994,Fabian Schär,76,Newcastle United,away,79,MissedShots,0.11490702629089355,0.9330000305175781,0.5690000152587891,Head,OpenPlay,Cross,Kieran Trippier,2023-10-28,Wolverhampton Wanderers,Newcastle United,Wolverhampton Wanderers v Newcastle United,2023
545677,21994,Dan Burn,7382,Newcastle United,away,84,SavedShot,0.01595747284591198,0.8530000305175781,0.665,RightFoot,OpenPlay,Chipped,Joelinton,2023-10-28,Wolverhampton Wanderers,Newcastle United,Wolverhampton Wanderers v Newcastle United,2023
545679,21994,Callum Wilson,468,Newcastle United,away,92,BlockedShot,0.10637382417917252,0.9059999847412109,0.505,LeftFoot,FromCorner,None,,2023-10-28,Wolverhampton Wanderers,Newcastle United,Wolverhampton Wanderers v Newcastle United,2023
545680,21994,Fabian Schär,76,Newcastle United,away,92,BlockedShot,0.02709539420902729,0.9119999694824219,0.715999984741211,RightFoot,FromCorner,Chipped,Sean Longstaff,2023-10-28,Wolverhampton Wanderers,Newcastle United,Wolverhampton Wanderers v Newcastle United,2023
545865,21993,Kurt Zouma,935,West Ham,home,14,SavedShot,0.012999440543353558,0.8819999694824219,0.37099998474121093,Head,OpenPlay,Aerial,Vladimir Coufal,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545866,21993,Jarrod Bowen,1776,West Ham,home,22,MissedShots,0.09956124424934387,0.8690000152587891,0.43,LeftFoot,OpenPlay,Pass,Lucas Paquetá,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545872,21993,Jarrod Bowen,1776,West Ham,home,45,BlockedShot,0.04114880412817001,0.8730000305175781,0.29200000762939454,LeftFoot,OpenPlay,Pass,James Ward-Prowse,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545873,21993,Jarrod Bowen,1776,West Ham,home,47,MissedShots,0.18327830731868744,0.919000015258789,0.4259999847412109,Head,SetPiece,Cross,Aaron Cresswell,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545875,21993,Jarrod Bowen,1776,West Ham,home,53,MissedShots,0.0827450081706047,0.9480000305175781,0.5970000076293945,LeftFoot,OpenPlay,None,,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545876,21993,Lucas Paquetá,7365,West Ham,home,55,MissedShots,0.06793038547039032,0.914000015258789,0.6020000076293945,RightFoot,SetPiece,Cross,James Ward-Prowse,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545877,21993,Edson Álvarez,11926,West Ham,home,58,MissedShots,0.01564578153192997,0.7380000305175781,0.37099998474121093,RightFoot,OpenPlay,Pass,Jarrod Bowen,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545881,21993,Naif Aguerd,6935,West Ham,home,67,MissedShots,0.027927402406930923,0.9080000305175782,0.5220000076293946,Head,FromCorner,Aerial,James Ward-Prowse,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545882,21993,Lucas Paquetá,7365,West Ham,home,77,MissedShots,0.011020400561392307,0.7480000305175781,0.5359999847412109,LeftFoot,OpenPlay,Aerial,,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545883,21993,Edson Álvarez,11926,West Ham,home,84,MissedShots,0.02273939736187458,0.754000015258789,0.49400001525878906,RightFoot,OpenPlay,Pass,Said Benrahma,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545884,21993,Naif Aguerd,6935,West Ham,home,87,BlockedShot,0.020068444311618805,0.7519999694824219,0.5420000076293945,LeftFoot,OpenPlay,Pass,Said Benrahma,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545885,21993,Said Benrahma,3585,West Ham,home,89,SavedShot,0.033513620495796204,0.8719999694824219,0.6659999847412109,RightFoot,OpenPlay,Cross,Lucas Paquetá,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545867,21993,Jack Harrison,8720,Everton,away,24,SavedShot,0.07146267592906952,0.840999984741211,0.4590000152587891,LeftFoot,OpenPlay,BallRecovery,,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545868,21993,James Tarkowski,1665,Everton,away,33,BlockedShot,0.03361009806394577,0.9519999694824218,0.6140000152587891,Head,FromCorner,Cross,Dwight McNeil,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545869,21993,Jack Harrison,8720,Everton,away,33,MissedShots,0.053397659212350845,0.8219999694824218,0.555,LeftFoot,OpenPlay,None,,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545870,21993,Dominic Calvert-Lewin,5555,Everton,away,39,MissedShots,0.018478458747267723,0.8490000152587891,0.4979999923706055,Head,OpenPlay,Cross,Vitalii Mykolenko,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545871,21993,Amadou Onana,9667,Everton,away,46,MissedShots,0.05121612176299095,0.9169999694824219,0.4520000076293945,Head,OpenPlay,Aerial,Dwight McNeil,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545874,21993,Dominic Calvert-Lewin,5555,Everton,away,50,Goal,0.09566712379455566,0.8480000305175781,0.4640000152587891,RightFoot,OpenPlay,Pass,Jack Harrison,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545878,21993,Abdoulaye Doucouré,1726,Everton,away,59,SavedShot,0.2885759770870209,0.779000015258789,0.48900001525878906,RightFoot,OpenPlay,HeadPass,Dominic Calvert-Lewin,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545879,21993,Abdoulaye Doucouré,1726,Everton,away,59,MissedShots,0.04796406626701355,0.9480000305175781,0.57,Head,FromCorner,Aerial,Dwight McNeil,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545880,21993,Dwight McNeil,6756,Everton,away,64,SavedShot,0.01709575392305851,0.7240000152587891,0.5479999923706055,LeftFoot,OpenPlay,Pass,Abdoulaye Doucouré,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545886,21993,Dwight McNeil,6756,Everton,away,92,BlockedShot,0.056345533579587936,0.799000015258789,0.6669999694824219,LeftFoot,OpenPlay,Pass,Amadou Onana,2023-10-29,West Ham,Everton,West Ham v Everton,2023
545952,21987,Nicolo Zaniolo,6686,Aston Villa,home,1,BlockedShot,0.03192472457885742,0.8480000305175781,0.7090000152587891,LeftFoot,OpenPlay,Pass,Lucas Digne,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545953,21987,John McGinn,7723,Aston Villa,home,1,MissedShots,0.01921416074037552,0.7580000305175781,0.565,LeftFoot,OpenPlay,Pass,Douglas Luiz,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545954,21987,Nicolo Zaniolo,6686,Aston Villa,home,3,MissedShots,0.0966448187828064,0.865999984741211,0.47,LeftFoot,OpenPlay,Pass,Ollie Watkins,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545955,21987,Nicolo Zaniolo,6686,Aston Villa,home,8,BlockedShot,0.13843180239200592,0.97,0.5840000152587891,RightFoot,OpenPlay,Pass,Lucas Digne,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545956,21987,Ollie Watkins,8865,Aston Villa,home,11,SavedShot,0.48059603571891785,0.914000015258789,0.5270000076293946,LeftFoot,OpenPlay,Pass,Matthew Cash,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545957,21987,Ollie Watkins,8865,Aston Villa,home,11,SavedShot,0.7141100168228149,0.9640000152587891,0.52,RightFoot,OpenPlay,Rebound,,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545958,21987,John McGinn,7723,Aston Villa,home,16,Goal,0.10252755880355835,0.9,0.405,RightFoot,SetPiece,TakeOn,Douglas Luiz,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545959,21987,Nicolo Zaniolo,6686,Aston Villa,home,19,SavedShot,0.5871236324310303,0.9740000152587891,0.4520000076293945,LeftFoot,OpenPlay,CornerAwarded,Ollie Watkins,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545960,21987,Pau Torres,6221,Aston Villa,home,20,MissedShots,0.0821547657251358,0.919000015258789,0.5479999923706055,Head,FromCorner,Cross,Douglas Luiz,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545961,21987,Nicolo Zaniolo,6686,Aston Villa,home,23,BlockedShot,0.03931352496147156,0.769000015258789,0.500999984741211,LeftFoot,OpenPlay,Pass,Matthew Cash,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545962,21987,Pau Torres,6221,Aston Villa,home,39,BlockedShot,0.014340953901410103,0.6790000152587891,0.5570000076293945,LeftFoot,OpenPlay,Pass,Boubacar Kamara,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545963,21987,Nicolo Zaniolo,6686,Aston Villa,home,43,MissedShots,0.03814525902271271,0.9230000305175782,0.5740000152587891,Head,SetPiece,End,Lucas Digne,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545964,21987,Ezri Konsa Ngoyo,7726,Aston Villa,home,43,BlockedShot,0.08881418406963348,0.9159999847412109,0.5209999847412109,LeftFoot,SetPiece,None,Nicolo Zaniolo,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545965,21987,Moussa Diaby,6556,Aston Villa,home,43,BlockedShot,0.021318700164556503,0.7830000305175782,0.6320000076293946,LeftFoot,SetPiece,Pass,Ezri Konsa Ngoyo,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545966,21987,Moussa Diaby,6556,Aston Villa,home,48,Goal,0.12695884704589844,0.905,0.49599998474121093,LeftFoot,OpenPlay,None,Leon Bailey,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545971,21987,Leon Bailey,5221,Aston Villa,home,75,MissedShots,0.3282880485057831,0.8619999694824219,0.46599998474121096,LeftFoot,OpenPlay,Pass,Moussa Diaby,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545972,21987,John McGinn,7723,Aston Villa,home,79,SavedShot,0.5098328590393066,0.9,0.5220000076293946,RightFoot,OpenPlay,Pass,Leon Bailey,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545973,21987,Emiliano Martinez,4401,Aston Villa,home,82,OwnGoal,0.0,0.022999999523162843,0.4979999923706055,OtherBodyPart,OpenPlay,BallTouch,,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545967,21987,Ross Barkley,592,Luton,away,60,MissedShots,0.01593269780278206,0.72,0.534000015258789,LeftFoot,FromCorner,Pass,Alfie Doughty,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545968,21987,Tom Lockyer,11714,Luton,away,61,OwnGoal,0.0,0.01899999976158142,0.5079999923706054,LeftFoot,OpenPlay,Tackle,,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545969,21987,Tahith Chong,7439,Luton,away,67,BlockedShot,0.03616004437208176,0.86,0.67,LeftFoot,FromCorner,Pass,Alfie Doughty,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545970,21987,Ross Barkley,592,Luton,away,72,BlockedShot,0.050570446997880936,0.815,0.4859999847412109,RightFoot,SetPiece,Pass,Andros Townsend,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545974,21987,Teden Mengi,12073,Luton,away,86,MissedShots,0.13478615880012512,0.889000015258789,0.4520000076293945,Head,SetPiece,Cross,Andros Townsend,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545975,21987,Ross Barkley,592,Luton,away,92,BlockedShot,0.0642697662115097,0.8440000152587891,0.445,RightFoot,OpenPlay,Tackle,,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545976,21987,Elijah Adebayo,11718,Luton,away,92,BlockedShot,0.05709163099527359,0.8780000305175781,0.39799999237060546,RightFoot,OpenPlay,Rebound,,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
545977,21987,Ross Barkley,592,Luton,away,93,SavedShot,0.09797597676515579,0.9159999847412109,0.5209999847412109,RightFoot,FromCorner,Dispossessed,,2023-10-29,Aston Villa,Luton,Aston Villa v Luton,2023
546107,21988,Carlos Baleba,10527,Brighton,home,6,SavedShot,0.019001804292201996,0.7369999694824219,0.51,LeftFoot,OpenPlay,Pass,Mahmoud Dahoud,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546108,21988,Simon Adingra,11710,Brighton,home,7,SavedShot,0.3061826825141907,0.9680000305175781,0.41200000762939454,Head,OpenPlay,Cross,Adam Lallana,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546109,21988,Carlos Baleba,10527,Brighton,home,7,MissedShots,0.013894392177462578,0.7190000152587891,0.44799999237060545,LeftFoot,FromCorner,None,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546111,21988,Carlos Baleba,10527,Brighton,home,12,MissedShots,0.07322923839092255,0.850999984741211,0.5720000076293945,LeftFoot,OpenPlay,BallTouch,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546112,21988,Simon Adingra,11710,Brighton,home,14,MissedShots,0.025025414302945137,0.7959999847412109,0.3659999847412109,RightFoot,OpenPlay,Pass,Adam Lallana,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546113,21988,Kaoru Mitoma,10806,Brighton,home,16,MissedShots,0.07971137017011642,0.9230000305175782,0.6840000152587891,LeftFoot,OpenPlay,TakeOn,Mahmoud Dahoud,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546114,21988,Evan Ferguson,10177,Brighton,home,25,Goal,0.06314101070165634,0.8209999847412109,0.46,LeftFoot,OpenPlay,Pass,Pascal Groß,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546117,21988,Evan Ferguson,10177,Brighton,home,39,SavedShot,0.06626862287521362,0.889000015258789,0.3060000038146973,RightFoot,OpenPlay,BallRecovery,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546118,21988,Lewis Dunk,6048,Brighton,home,48,ShotOnPost,0.08918826282024384,0.784000015258789,0.4129999923706055,RightFoot,DirectFreekick,Standard,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546120,21988,Carlos Baleba,10527,Brighton,home,59,MissedShots,0.04258172586560249,0.8,0.57,LeftFoot,OpenPlay,Pass,Mahmoud Dahoud,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546124,21988,Pascal Groß,239,Brighton,home,68,BlockedShot,0.10759864747524261,0.8630000305175781,0.5459999847412109,LeftFoot,OpenPlay,Pass,Mahmoud Dahoud,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546125,21988,Anssumane Fati,7967,Brighton,home,81,SavedShot,0.06921716779470444,0.9230000305175782,0.655,LeftFoot,OpenPlay,HeadPass,Facundo Buonanotte,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546126,21988,Adam Webster,7699,Brighton,home,87,BlockedShot,0.06010880321264267,0.9330000305175781,0.4109999847412109,Head,FromCorner,Cross,Pascal Groß,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546127,21988,Joël Veltman,8780,Brighton,home,89,SavedShot,0.018854163587093353,0.759000015258789,0.40099998474121096,RightFoot,FromCorner,BallTouch,Adam Webster,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546131,21988,Billy Gilmour,7988,Brighton,home,96,BlockedShot,0.07251153886318207,0.8540000152587891,0.525,RightFoot,OpenPlay,None,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546132,21988,Igor Julio,7943,Brighton,home,96,MissedShots,0.033107537776231766,0.8109999847412109,0.6120000076293945,RightFoot,OpenPlay,Rebound,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546133,21988,João Pedro,8272,Brighton,home,98,BlockedShot,0.142799973487854,0.935,0.565,RightFoot,OpenPlay,Pass,Kaoru Mitoma,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546134,21988,Facundo Buonanotte,11362,Brighton,home,98,MissedShots,0.046591583639383316,0.889000015258789,0.6719999694824219,LeftFoot,OpenPlay,Rebound,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546110,21988,Harrison Reed,910,Fulham,away,9,MissedShots,0.027013864368200302,0.8219999694824218,0.5220000076293946,Head,FromCorner,None,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546115,21988,Antonee Robinson,8940,Fulham,away,33,MissedShots,0.011830786243081093,0.6809999847412109,0.5820000076293945,LeftFoot,FromCorner,None,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546116,21988,Bobby Reid,6827,Fulham,away,37,MissedShots,0.060037318617105484,0.909000015258789,0.3579999923706055,RightFoot,OpenPlay,Chipped,Willian,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546119,21988,Willian,700,Fulham,away,52,SavedShot,0.023451441898941994,0.7609999847412109,0.6079999923706054,RightFoot,OpenPlay,Pass,João Palhinha,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546121,21988,Alex Iwobi,500,Fulham,away,62,SavedShot,0.019130809232592583,0.7330000305175781,0.5129999923706055,RightFoot,OpenPlay,Pass,Andreas Pereira,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546122,21988,João Palhinha,10715,Fulham,away,64,Goal,0.05934448167681694,0.8190000152587891,0.44599998474121094,RightFoot,OpenPlay,Pass,Harry Wilson,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546123,21988,Rodrigo Muniz,10717,Fulham,away,67,SavedShot,0.11658655107021332,0.9290000152587891,0.5540000152587891,LeftFoot,OpenPlay,Cross,Antonee Robinson,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546128,21988,Andreas Pereira,922,Fulham,away,92,MissedShots,0.096582792699337,0.8690000152587891,0.41900001525878905,RightFoot,OpenPlay,Pass,Harry Wilson,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546129,21988,Andreas Pereira,922,Fulham,away,92,BlockedShot,0.0933917760848999,0.9119999694824219,0.41,LeftFoot,OpenPlay,None,Rodrigo Muniz,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546130,21988,Andreas Pereira,922,Fulham,away,92,SavedShot,0.04980418086051941,0.9280000305175782,0.3220000076293945,RightFoot,OpenPlay,Rebound,,2023-10-29,Brighton,Fulham,Brighton v Fulham,2023
546077,21991,Diogo Jota,6854,Liverpool,home,7,SavedShot,0.07667965441942215,0.9469999694824218,0.514000015258789,Head,FromCorner,Aerial,Trent Alexander-Arnold,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546078,21991,Alexis Mac Allister,8379,Liverpool,home,14,MissedShots,0.020344091579318047,0.7219999694824218,0.45599998474121095,RightFoot,OpenPlay,Pass,Ibrahima Konaté,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546079,21991,Trent Alexander-Arnold,1791,Liverpool,home,20,BlockedShot,0.007149653974920511,0.7030000305175781,0.524000015258789,RightFoot,FromCorner,Chipped,Virgil van Dijk,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546080,21991,Darwin Núñez,10720,Liverpool,home,28,SavedShot,0.05113701894879341,0.965,0.3079999923706055,RightFoot,OpenPlay,Pass,Mohamed Salah,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546081,21991,Darwin Núñez,10720,Liverpool,home,29,MissedShots,0.4708431661128998,0.95,0.4829999923706055,Head,FromCorner,Cross,Konstantinos Tsimikas,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546082,21991,Darwin Núñez,10720,Liverpool,home,30,SavedShot,0.10888568311929703,0.894000015258789,0.35700000762939454,RightFoot,OpenPlay,Pass,Mohamed Salah,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546083,21991,Diogo Jota,6854,Liverpool,home,30,Goal,0.5778287649154663,0.9219999694824219,0.565,RightFoot,OpenPlay,Rebound,,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546085,21991,Darwin Núñez,10720,Liverpool,home,34,Goal,0.778616726398468,0.970999984741211,0.4759999847412109,LeftFoot,OpenPlay,Pass,Dominik Szoboszlai,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546086,21991,Ryan Gravenberch,10697,Liverpool,home,39,SavedShot,0.025626586750149727,0.7909999847412109,0.6559999847412109,RightFoot,OpenPlay,None,,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546087,21991,Dominik Szoboszlai,9788,Liverpool,home,39,SavedShot,0.09607880562543869,0.8440000152587891,0.5709999847412109,LeftFoot,OpenPlay,Pass,Diogo Jota,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546088,21991,Darwin Núñez,10720,Liverpool,home,41,MissedShots,0.0361923910677433,0.8580000305175781,0.7090000152587891,RightFoot,OpenPlay,None,,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
546092,21991,Mohamed Salah,1250,Liverpool,home,47,MissedShots,0.047453708946704865,0.860999984741211,0.2539999961853027,LeftFoot,OpenPlay,Pass,Darwin Núñez,2023-10-29,Liverpool,Nottingham Forest,Liverpool v Nottingham Forest,2023
